list,缺少翻译,缺少翻译,D:\代码库\saafweb\src\page\service\ims\price\accountingCaliber\imsProductAccountingAllocationCoefficient.vue
配置编码,缺少翻译,缺少翻译,D:\代码库\saafweb\src\page\service\ims\price\accountingCaliber\imsProductAccountingAllocationCoefficient.vue
销售公司编码,缺少翻译,缺少翻译,D:\代码库\saafweb\src\page\service\ims\price\accountingCaliber\imsProductAccountingAllocationCoefficient.vue
采购公司编码,缺少翻译,缺少翻译,D:\代码库\saafweb\src\page\service\ims\price\accountingCaliber\imsProductAccountingAllocationCoefficient.vue
SAPID,缺少翻译,缺少翻译,D:\代码库\saafweb\src\page\service\ims\price\accountingCaliber\imsProductAccountingAllocationCoefficient.vue
产品名称,缺少翻译,缺少翻译,D:\代码库\saafweb\src\page\service\ims\price\accountingCaliber\imsProductAccountingAllocationCoefficient.vue
生效状态,缺少翻译,缺少翻译,D:\代码库\saafweb\src\page\service\ims\price\accountingCaliber\imsProductAccountingAllocationCoefficient.vue
采购公司名称,缺少翻译,缺少翻译,D:\代码库\saafweb\src\page\service\ims\price\accountingCaliber\imsProductAccountingAllocationCoefficient.vue
品牌,缺少翻译,缺少翻译,D:\代码库\saafweb\src\page\service\ims\price\accountingCaliber\imsProductAccountingAllocationCoefficient.vue
系数,缺少翻译,缺少翻译,D:\代码库\saafweb\src\page\service\ims\price\accountingCaliber\imsProductAccountingAllocationCoefficient.vue
计算备注,缺少翻译,缺少翻译,D:\代码库\saafweb\src\page\service\ims\price\accountingCaliber\imsProductAccountingAllocationCoefficient.vue
状态,缺少翻译,缺少翻译,D:\代码库\saafweb\src\page\service\ims\price\accountingCaliber\imsProductAccountingAllocationCoefficient.vue
formDetail,Form detail,单据详情,D:\代码库\saafweb\src\page\service\ims\price\accountingCaliber\imsProductCoefficientConfigurationDetail.vue
配置表编码,缺少翻译,缺少翻译,D:\代码库\saafweb\src\page\service\ims\price\accountingCaliber\imsProductCoefficientConfigurationDetail.vue
配置表名称 ,缺少翻译,缺少翻译,D:\代码库\saafweb\src\page\service\ims\price\accountingCaliber\imsProductCoefficientConfigurationDetail.vue
createdBy,createdBy,创建人,D:\代码库\saafweb\src\page\service\ims\price\accountingCaliber\imsProductCoefficientConfigurationDetail.vue
auditStatus,auditStatus,单据状态,D:\代码库\saafweb\src\page\service\ims\price\accountingCaliber\imsProductCoefficientConfigurationDetail.vue
creationDate,creationDate,创建时间,D:\代码库\saafweb\src\page\service\ims\price\accountingCaliber\imsProductCoefficientConfigurationDetail.vue
remark,remark,备注,D:\代码库\saafweb\src\page\service\ims\price\accountingCaliber\imsProductCoefficientConfigurationDetail.vue
系数配置行信息,缺少翻译,缺少翻译,D:\代码库\saafweb\src\page\service\ims\price\accountingCaliber\imsProductCoefficientConfigurationDetail.vue
lineInfo,lineInfo,行信息,D:\代码库\saafweb\src\page\service\ims\price\accountingCaliber\imsProductCoefficientConfigurationDetail.vue
deleteLine,delete line,删除行,D:\代码库\saafweb\src\page\service\ims\price\accountingCaliber\imsProductCoefficientConfigurationDetail.vue
addLine,add line,新增行,D:\代码库\saafweb\src\page\service\ims\price\accountingCaliber\imsProductCoefficientConfigurationDetail.vue
saveLine,save line,保存行,D:\代码库\saafweb\src\page\service\ims\price\accountingCaliber\imsProductCoefficientConfigurationDetail.vue
importLine,importLine,导入,D:\代码库\saafweb\src\page\service\ims\price\accountingCaliber\imsProductCoefficientConfigurationDetail.vue
imsProductCoefficientConfigLineAttachmentLine,imsvOnShelvesAttachmentLine,附件,D:\代码库\saafweb\src\page\service\ims\price\accountingCaliber\imsProductCoefficientConfigurationDetail.vue
approvalHistory,Approval history,审批历史,D:\代码库\saafweb\src\page\service\ims\price\accountingCaliber\imsProductCoefficientConfigurationDetail.vue
flowChart,flow chart,流程图,D:\代码库\saafweb\src\page\service\ims\price\accountingCaliber\imsProductCoefficientConfigurationDetail.vue
required,Required,必填项,D:\代码库\saafweb\src\page\service\ims\price\accountingCaliber\imsProductCoefficientConfigurationDetail.vue
销售公司,缺少翻译,缺少翻译,D:\代码库\saafweb\src\page\service\ims\price\accountingCaliber\imsProductCoefficientConfigurationDetail.vue
choiceCompany,缺少翻译,选择公司,D:\代码库\saafweb\src\page\service\ims\price\accountingCaliber\imsProductCoefficientConfigurationDetail.vue
parentCompanyCode,缺少翻译,公司编码,D:\代码库\saafweb\src\page\service\ims\price\accountingCaliber\imsProductCoefficientConfigurationDetail.vue
parentCompanyName,缺少翻译,公司名称,D:\代码库\saafweb\src\page\service\ims\price\accountingCaliber\imsProductCoefficientConfigurationDetail.vue
销售公司名称,缺少翻译,缺少翻译,D:\代码库\saafweb\src\page\service\ims\price\accountingCaliber\imsProductCoefficientConfigurationDetail.vue
采购公司,缺少翻译,缺少翻译,D:\代码库\saafweb\src\page\service\ims\price\accountingCaliber\imsProductCoefficientConfigurationDetail.vue
采购公司名称,缺少翻译,缺少翻译,D:\代码库\saafweb\src\page\service\ims\price\accountingCaliber\imsProductCoefficientConfigurationDetail.vue
productSapId,productSapId,产品SAP ID,D:\代码库\saafweb\src\page\service\ims\price\accountingCaliber\imsProductCoefficientConfigurationDetail.vue
productSku,productSku,产品SKU,D:\代码库\saafweb\src\page\service\ims\price\accountingCaliber\imsProductCoefficientConfigurationDetail.vue
productName,productName,产品名称,D:\代码库\saafweb\src\page\service\ims\price\accountingCaliber\imsProductCoefficientConfigurationDetail.vue
productSeriesModel,productSeriesModel,产品系列型号,D:\代码库\saafweb\src\page\service\ims\price\accountingCaliber\imsProductCoefficientConfigurationDetail.vue
productBrand,缺少翻译,产品品牌,D:\代码库\saafweb\src\page\service\ims\price\accountingCaliber\imsProductCoefficientConfigurationDetail.vue
productBigType,缺少翻译,产品大类,D:\代码库\saafweb\src\page\service\ims\price\accountingCaliber\imsProductCoefficientConfigurationDetail.vue
productMiddleType,productMiddleType,产品中类,D:\代码库\saafweb\src\page\service\ims\price\accountingCaliber\imsProductCoefficientConfigurationDetail.vue
productSmallType,缺少翻译,产品小类,D:\代码库\saafweb\src\page\service\ims\price\accountingCaliber\imsProductCoefficientConfigurationDetail.vue
系数,缺少翻译,缺少翻译,D:\代码库\saafweb\src\page\service\ims\price\accountingCaliber\imsProductCoefficientConfigurationDetail.vue
计算备注,缺少翻译,缺少翻译,D:\代码库\saafweb\src\page\service\ims\price\accountingCaliber\imsProductCoefficientConfigurationDetail.vue
validationFailed,validation failed!,验证失败！,D:\代码库\saafweb\src\page\service\ims\price\accountingCaliber\imsProductCoefficientConfigurationDetail.vue
存在重复的数据,缺少翻译,缺少翻译,D:\代码库\saafweb\src\page\service\ims\price\accountingCaliber\imsProductCoefficientConfigurationDetail.vue
导入成功,缺少翻译,缺少翻译,D:\代码库\saafweb\src\page\service\ims\price\accountingCaliber\imsProductCoefficientConfigurationDetail.vue
导入失败,缺少翻译,缺少翻译,D:\代码库\saafweb\src\page\service\ims\price\accountingCaliber\imsProductCoefficientConfigurationDetail.vue
deleteSuccess,Delete successful!,删除成功！,D:\代码库\saafweb\src\page\service\ims\price\accountingCaliber\imsProductCoefficientConfigurationDetail.vue
deleteFailed,缺少翻译,缺少翻译,D:\代码库\saafweb\src\page\service\ims\price\accountingCaliber\imsProductCoefficientConfigurationDetail.vue
list,List,列表,D:\代码库\saafweb\src\page\service\ims\price\accountingCaliber\imsProductCoefficientConfigurationList.vue
配置编码,缺少翻译,缺少翻译,D:\代码库\saafweb\src\page\service\ims\price\accountingCaliber\imsProductCoefficientConfigurationList.vue
auditStatus,auditStatus,单据状态,D:\代码库\saafweb\src\page\service\ims\price\accountingCaliber\imsProductCoefficientConfigurationList.vue
createdBy,createdBy,创建人,D:\代码库\saafweb\src\page\service\ims\price\accountingCaliber\imsProductCoefficientConfigurationList.vue
creationDateStart,creationDateStart,创建开始时间,D:\代码库\saafweb\src\page\service\ims\price\accountingCaliber\imsProductCoefficientConfigurationList.vue
creationDateEnd,creationDateEnd,创建结束时间,D:\代码库\saafweb\src\page\service\ims\price\accountingCaliber\imsProductCoefficientConfigurationList.vue
备注,缺少翻译,缺少翻译,D:\代码库\saafweb\src\page\service\ims\price\accountingCaliber\imsProductCoefficientConfigurationList.vue
预警商品配置,预警商品配置,预警商品配置,D:\代码库\saafweb\src\page\service\ims\PriceWarning\pages\priceWarningAddPage.vue
applicationName,预警申请名称,预警申请名称,D:\代码库\saafweb\src\page\service\ims\PriceWarning\pages\priceWarningAddPage.vue
storeName,店铺,店铺,D:\代码库\saafweb\src\page\service\ims\PriceWarning\pages\priceWarningAddPage.vue
auditStatus,审核状态,审核状态,D:\代码库\saafweb\src\page\service\ims\PriceWarning\pages\priceWarningAddPage.vue
applicationCode,预警申请编码,预警申请编码,D:\代码库\saafweb\src\page\service\ims\PriceWarning\pages\priceWarningAddPage.vue
applicationRemark,备注,备注,D:\代码库\saafweb\src\page\service\ims\PriceWarning\pages\priceWarningAddPage.vue
新增,新增,新增,D:\代码库\saafweb\src\page\service\ims\PriceWarning\pages\priceWarningAddPage.vue
导入,导入,导入,D:\代码库\saafweb\src\page\service\ims\PriceWarning\pages\priceWarningAddPage.vue
预警设置,预警设置,预警设置,D:\代码库\saafweb\src\page\service\ims\PriceWarning\pages\priceWarningAddPage.vue
是否监控,是否监控,是否监控,D:\代码库\saafweb\src\page\service\ims\PriceWarning\pages\priceWarningAddPage.vue
删除,删除,删除,D:\代码库\saafweb\src\page\service\ims\PriceWarning\pages\priceWarningAddPage.vue
审批历史,审批历史,审批历史,D:\代码库\saafweb\src\page\service\ims\PriceWarning\pages\priceWarningAddPage.vue
流程图,流程图,流程图,D:\代码库\saafweb\src\page\service\ims\PriceWarning\pages\priceWarningAddPage.vue
产品SKU,缺少翻译,缺少翻译,D:\代码库\saafweb\src\page\service\ims\PriceWarning\pages\priceWarningAddPage.vue
SAP物料号,缺少翻译,缺少翻译,D:\代码库\saafweb\src\page\service\ims\PriceWarning\pages\priceWarningAddPage.vue
产品名称,产品名称,产品名称,D:\代码库\saafweb\src\page\service\ims\PriceWarning\pages\priceWarningAddPage.vue
参照类型,参照类型,参照类型,D:\代码库\saafweb\src\page\service\ims\PriceWarning\pages\priceWarningAddPage.vue
预警类型,预警类型,预警类型,D:\代码库\saafweb\src\page\service\ims\PriceWarning\pages\priceWarningAddPage.vue
预警线,预警线,预警线,D:\代码库\saafweb\src\page\service\ims\PriceWarning\pages\priceWarningAddPage.vue
触发规则,触发规则,触发规则,D:\代码库\saafweb\src\page\service\ims\PriceWarning\pages\priceWarningAddPage.vue
监控时间段：,缺少翻译,缺少翻译,D:\代码库\saafweb\src\page\service\ims\PriceWarning\pages\priceWarningAddPage.vue
取消,缺少翻译,缺少翻译,D:\代码库\saafweb\src\page\service\ims\PriceWarning\pages\priceWarningAddPage.vue
确定,确定,确定,D:\代码库\saafweb\src\page\service\ims\PriceWarning\pages\priceWarningAddPage.vue
必填项,必填项,必填项,D:\代码库\saafweb\src\page\service\ims\PriceWarning\pages\priceWarningAddPage.vue
applicationCode,Price warning apply code,价格预警申请编码,D:\代码库\saafweb\src\page\service\ims\PriceWarning\pages\priceWarningConfiguration.vue
applicationName,Warning apply name,预警申请名称,D:\代码库\saafweb\src\page\service\ims\PriceWarning\pages\priceWarningConfiguration.vue
storeName,Store Name,店铺,D:\代码库\saafweb\src\page\service\ims\PriceWarning\pages\priceWarningConfiguration.vue
creatorName,Creater,创建人,D:\代码库\saafweb\src\page\service\ims\PriceWarning\pages\priceWarningConfiguration.vue
auditStatus,Audit status,审核状态,D:\代码库\saafweb\src\page\service\ims\PriceWarning\pages\priceWarningConfiguration.vue
applicationStatus,Status,状态,D:\代码库\saafweb\src\page\service\ims\PriceWarning\pages\priceWarningConfiguration.vue
creationDate,创建时间,创建时间,D:\代码库\saafweb\src\page\service\ims\PriceWarning\pages\priceWarningConfiguration.vue
启用,缺少翻译,缺少翻译,D:\代码库\saafweb\src\page\service\ims\PriceWarning\pages\priceWarningConfiguration.vue
修改,缺少翻译,缺少翻译,D:\代码库\saafweb\src\page\service\ims\PriceWarning\pages\priceWarningConfiguration.vue
编辑,缺少翻译,缺少翻译,D:\代码库\saafweb\src\page\service\ims\PriceWarning\pages\priceWarningConfiguration.vue
删除,缺少翻译,缺少翻译,D:\代码库\saafweb\src\page\service\ims\PriceWarning\pages\priceWarningConfiguration.vue
关闭,缺少翻译,缺少翻译,D:\代码库\saafweb\src\page\service\ims\PriceWarning\pages\priceWarningConfiguration.vue
预警单,缺少翻译,缺少翻译,D:\代码库\saafweb\src\page\service\ims\PriceWarning\pages\priceWarningListPage.vue
storeName,店铺,店铺,D:\代码库\saafweb\src\page\service\ims\PriceWarning\pages\priceWarningListPage.vue
productSku,产品SKU,产品SKU,D:\代码库\saafweb\src\page\service\ims\PriceWarning\pages\priceWarningListPage.vue
产品SKU,缺少翻译,缺少翻译,D:\代码库\saafweb\src\page\service\ims\PriceWarning\pages\priceWarningListPage.vue
SAP物料号,缺少翻译,缺少翻译,D:\代码库\saafweb\src\page\service\ims\PriceWarning\pages\priceWarningListPage.vue
产品名称,产品名称,产品名称,D:\代码库\saafweb\src\page\service\ims\PriceWarning\pages\priceWarningListPage.vue
价格预警申请单,缺少翻译,缺少翻译,D:\代码库\saafweb\src\page\service\ims\PriceWarning\pages\priceWarningListPage.vue
预警开始时间,缺少翻译,缺少翻译,D:\代码库\saafweb\src\page\service\ims\PriceWarning\pages\priceWarningListPage.vue
预警结束时间,缺少翻译,缺少翻译,D:\代码库\saafweb\src\page\service\ims\PriceWarning\pages\priceWarningListPage.vue
负责人,缺少翻译,缺少翻译,D:\代码库\saafweb\src\page\service\ims\PriceWarning\pages\priceWarningListPage.vue
处理完成,缺少翻译,缺少翻译,D:\代码库\saafweb\src\page\service\ims\PriceWarning\pages\priceWarningListPage.vue
更新配置,缺少翻译,缺少翻译,D:\代码库\saafweb\src\page\service\ims\PriceWarning\pages\priceWarningListPage.vue
storeName,Shop Name,店铺,D:\代码库\saafweb\src\page\service\ims\PriceWarning\pages\priceWarningMailConfiguration.vue
principalName,负责人名称,负责人名称,D:\代码库\saafweb\src\page\service\ims\PriceWarning\pages\priceWarningMailConfiguration.vue
店铺编码,缺少翻译,缺少翻译,D:\代码库\saafweb\src\page\service\ims\PriceWarning\pages\priceWarningMailConfiguration.vue
创建人,Creater,创建人,D:\代码库\saafweb\src\page\service\ims\PriceWarning\pages\priceWarningMailConfiguration.vue
创建时间,缺少翻译,缺少翻译,D:\代码库\saafweb\src\page\service\ims\PriceWarning\pages\priceWarningMailConfiguration.vue
选择项,缺少翻译,缺少翻译,D:\代码库\saafweb\src\page\service\ims\PriceWarning\pages\priceWarningMailDetailAddPage.vue
storeName,店铺,店铺,D:\代码库\saafweb\src\page\service\ims\PriceWarning\pages\priceWarningMailDetailAddPage.vue
负责人名称,缺少翻译,缺少翻译,D:\代码库\saafweb\src\page\service\ims\PriceWarning\pages\priceWarningMailDetailAddPage.vue
负责人工号,缺少翻译,缺少翻译,D:\代码库\saafweb\src\page\service\ims\PriceWarning\pages\priceWarningMailDetailAddPage.vue
负责人邮箱,缺少翻译,缺少翻译,D:\代码库\saafweb\src\page\service\ims\PriceWarning\pages\priceWarningMailDetailAddPage.vue
新增,新增,新增,D:\代码库\saafweb\src\page\service\ims\PriceWarning\pages\priceWarningMailDetailAddPage.vue
删除,删除,删除,D:\代码库\saafweb\src\page\service\ims\PriceWarning\pages\priceWarningMailDetailAddPage.vue
抄送人工号,缺少翻译,缺少翻译,D:\代码库\saafweb\src\page\service\ims\PriceWarning\pages\priceWarningMailDetailAddPage.vue
抄送人名称,缺少翻译,缺少翻译,D:\代码库\saafweb\src\page\service\ims\PriceWarning\pages\priceWarningMailDetailAddPage.vue
抄送人邮箱,缺少翻译,缺少翻译,D:\代码库\saafweb\src\page\service\ims\PriceWarning\pages\priceWarningMailDetailAddPage.vue
必填项,必填项,必填项,D:\代码库\saafweb\src\page\service\ims\PriceWarning\pages\priceWarningMailDetailAddPage.vue
ccEmployeeId,抄送人工号,抄送人工号,D:\代码库\saafweb\src\page\service\ims\PriceWarning\pages\priceWarningMailDetailAddPage.vue
ccName,抄送人姓名,抄送人姓名,D:\代码库\saafweb\src\page\service\ims\PriceWarning\pages\priceWarningMailDetailAddPage.vue
ccEmail,抄送人邮箱,抄送人邮箱,D:\代码库\saafweb\src\page\service\ims\PriceWarning\pages\priceWarningMailDetailAddPage.vue
修改数据,修改数据,修改数据,D:\代码库\saafweb\src\page\service\ims\PriceWarning\pages\priceWarningModifyDetailPage.vue
applicationName,预警申请名称,预警申请名称,D:\代码库\saafweb\src\page\service\ims\PriceWarning\pages\priceWarningModifyDetailPage.vue
storeName,店铺,店铺,D:\代码库\saafweb\src\page\service\ims\PriceWarning\pages\priceWarningModifyDetailPage.vue
审核状态,审核状态,审核状态,D:\代码库\saafweb\src\page\service\ims\PriceWarning\pages\priceWarningModifyDetailPage.vue
预警申请编码,预警申请编码,预警申请编码,D:\代码库\saafweb\src\page\service\ims\PriceWarning\pages\priceWarningModifyDetailPage.vue
备注,备注,备注,D:\代码库\saafweb\src\page\service\ims\PriceWarning\pages\priceWarningModifyDetailPage.vue
原数据,原数据,原数据,D:\代码库\saafweb\src\page\service\ims\PriceWarning\pages\priceWarningModifyDetailPage.vue
审批历史,审批历史,审批历史,D:\代码库\saafweb\src\page\service\ims\PriceWarning\pages\priceWarningModifyDetailPage.vue
流程图,流程图,流程图,D:\代码库\saafweb\src\page\service\ims\PriceWarning\pages\priceWarningModifyDetailPage.vue
预警商品配置,预警商品配置,预警商品配置,D:\代码库\saafweb\src\page\service\ims\PriceWarning\pages\priceWarningModifyConfigPage.vue
applicationName,预警申请名称,预警申请名称,D:\代码库\saafweb\src\page\service\ims\PriceWarning\pages\priceWarningModifyConfigPage.vue
storeName,店铺,店铺,D:\代码库\saafweb\src\page\service\ims\PriceWarning\pages\priceWarningModifyConfigPage.vue
auditStatus,审核状态,审核状态,D:\代码库\saafweb\src\page\service\ims\PriceWarning\pages\priceWarningModifyConfigPage.vue
applicationCode,预警申请编码,预警申请编码,D:\代码库\saafweb\src\page\service\ims\PriceWarning\pages\priceWarningModifyConfigPage.vue
applicationRemark,备注,备注,D:\代码库\saafweb\src\page\service\ims\PriceWarning\pages\priceWarningModifyConfigPage.vue
新增,新增,新增,D:\代码库\saafweb\src\page\service\ims\PriceWarning\pages\priceWarningModifyConfigPage.vue
预警设置,预警设置,预警设置,D:\代码库\saafweb\src\page\service\ims\PriceWarning\pages\priceWarningModifyConfigPage.vue
是否监控,是否监控,是否监控,D:\代码库\saafweb\src\page\service\ims\PriceWarning\pages\priceWarningModifyConfigPage.vue
删除,删除,删除,D:\代码库\saafweb\src\page\service\ims\PriceWarning\pages\priceWarningModifyConfigPage.vue
审批历史,审批历史,审批历史,D:\代码库\saafweb\src\page\service\ims\PriceWarning\pages\priceWarningModifyConfigPage.vue
流程图,流程图,流程图,D:\代码库\saafweb\src\page\service\ims\PriceWarning\pages\priceWarningModifyConfigPage.vue
产品SKU,缺少翻译,缺少翻译,D:\代码库\saafweb\src\page\service\ims\PriceWarning\pages\priceWarningModifyConfigPage.vue
SAP物料号,缺少翻译,缺少翻译,D:\代码库\saafweb\src\page\service\ims\PriceWarning\pages\priceWarningModifyConfigPage.vue
产品名称,产品名称,产品名称,D:\代码库\saafweb\src\page\service\ims\PriceWarning\pages\priceWarningModifyConfigPage.vue
参照类型,参照类型,参照类型,D:\代码库\saafweb\src\page\service\ims\PriceWarning\pages\priceWarningModifyConfigPage.vue
预警类型,预警类型,预警类型,D:\代码库\saafweb\src\page\service\ims\PriceWarning\pages\priceWarningModifyConfigPage.vue
预警线,预警线,预警线,D:\代码库\saafweb\src\page\service\ims\PriceWarning\pages\priceWarningModifyConfigPage.vue
触发规则,触发规则,触发规则,D:\代码库\saafweb\src\page\service\ims\PriceWarning\pages\priceWarningModifyConfigPage.vue
监控时间段：,缺少翻译,缺少翻译,D:\代码库\saafweb\src\page\service\ims\PriceWarning\pages\priceWarningModifyConfigPage.vue
取消,缺少翻译,缺少翻译,D:\代码库\saafweb\src\page\service\ims\PriceWarning\pages\priceWarningModifyConfigPage.vue
确定,确定,确定,D:\代码库\saafweb\src\page\service\ims\PriceWarning\pages\priceWarningModifyConfigPage.vue
必填项,必填项,必填项,D:\代码库\saafweb\src\page\service\ims\PriceWarning\pages\priceWarningModifyConfigPage.vue
applicationModifyCode,价格预警修改编码,价格预警修改编码,D:\代码库\saafweb\src\page\service\ims\PriceWarning\pages\priceWarningModifyListPage.vue
applicationCode,价格预警申请编码,价格预警申请编码,D:\代码库\saafweb\src\page\service\ims\PriceWarning\pages\priceWarningModifyListPage.vue
applicationName,预警申请名称,预警申请名称,D:\代码库\saafweb\src\page\service\ims\PriceWarning\pages\priceWarningModifyListPage.vue
storeName,店铺,店铺,D:\代码库\saafweb\src\page\service\ims\PriceWarning\pages\priceWarningModifyListPage.vue
modifyCreatorName,申请人,申请人,D:\代码库\saafweb\src\page\service\ims\PriceWarning\pages\priceWarningModifyListPage.vue
modifyAuditStatus,审核状态,审核状态,D:\代码库\saafweb\src\page\service\ims\PriceWarning\pages\priceWarningModifyListPage.vue
creationDate,申请时间,申请时间,D:\代码库\saafweb\src\page\service\ims\PriceWarning\pages\priceWarningModifyListPage.vue
list,List,列表,D:\代码库\saafweb\src\page\service\ims\product\ImsGiftOnShelvesHeader.vue
manageType,manageType,渠道分类,D:\代码库\saafweb\src\page\service\ims\product\ImsGiftOnShelvesHeader.vue
creationDateStart,creationDateStart,创建日期从,D:\代码库\saafweb\src\page\service\ims\product\ImsGiftOnShelvesHeader.vue
creationDateEnd,creationDateEnd,创建日期至,D:\代码库\saafweb\src\page\service\ims\product\ImsGiftOnShelvesHeader.vue
createdBy,createdBy,创建人,D:\代码库\saafweb\src\page\service\ims\product\ImsGiftOnShelvesHeader.vue
auditStatus,auditStatus,单据状态,D:\代码库\saafweb\src\page\service\ims\product\ImsGiftOnShelvesHeader.vue
onShelvesOrderNumber,onShelvesOrderNumber,申请单号,D:\代码库\saafweb\src\page\service\ims\product\ImsGiftOnShelvesHeader.vue
creationDate,creationDate,创建时间,D:\代码库\saafweb\src\page\service\ims\product\ImsGiftOnShelvesHeader.vue
deleteSuccess,Delete successful!,删除成功！,D:\代码库\saafweb\src\page\service\ims\product\ImsGiftOnShelvesHeader.vue
deleteFailed,Delete failed!,删除失败！,D:\代码库\saafweb\src\page\service\ims\product\ImsGiftOnShelvesHeader.vue
预警商品配置,预警商品配置,预警商品配置,D:\代码库\saafweb\src\page\service\ims\PriceWarning\pages\priceWarningModifyPage.vue
applicationName,预警申请名称,预警申请名称,D:\代码库\saafweb\src\page\service\ims\PriceWarning\pages\priceWarningModifyPage.vue
storeName,店铺,店铺,D:\代码库\saafweb\src\page\service\ims\PriceWarning\pages\priceWarningModifyPage.vue
modifyAuditStatus,审核状态,审核状态,D:\代码库\saafweb\src\page\service\ims\PriceWarning\pages\priceWarningModifyPage.vue
applicationCode,预警申请编码,预警申请编码,D:\代码库\saafweb\src\page\service\ims\PriceWarning\pages\priceWarningModifyPage.vue
applicationRemark,备注,备注,D:\代码库\saafweb\src\page\service\ims\PriceWarning\pages\priceWarningModifyPage.vue
新增,新增,新增,D:\代码库\saafweb\src\page\service\ims\PriceWarning\pages\priceWarningModifyPage.vue
预警设置,预警设置,预警设置,D:\代码库\saafweb\src\page\service\ims\PriceWarning\pages\priceWarningModifyPage.vue
是否监控,是否监控,是否监控,D:\代码库\saafweb\src\page\service\ims\PriceWarning\pages\priceWarningModifyPage.vue
删除,删除,删除,D:\代码库\saafweb\src\page\service\ims\PriceWarning\pages\priceWarningModifyPage.vue
审批历史,审批历史,审批历史,D:\代码库\saafweb\src\page\service\ims\PriceWarning\pages\priceWarningModifyPage.vue
流程图,流程图,流程图,D:\代码库\saafweb\src\page\service\ims\PriceWarning\pages\priceWarningModifyPage.vue
产品SKU,缺少翻译,缺少翻译,D:\代码库\saafweb\src\page\service\ims\PriceWarning\pages\priceWarningModifyPage.vue
SAP物料号,缺少翻译,缺少翻译,D:\代码库\saafweb\src\page\service\ims\PriceWarning\pages\priceWarningModifyPage.vue
产品名称,产品名称,产品名称,D:\代码库\saafweb\src\page\service\ims\PriceWarning\pages\priceWarningModifyPage.vue
参照类型,参照类型,参照类型,D:\代码库\saafweb\src\page\service\ims\PriceWarning\pages\priceWarningModifyPage.vue
预警类型,预警类型,预警类型,D:\代码库\saafweb\src\page\service\ims\PriceWarning\pages\priceWarningModifyPage.vue
预警线,预警线,预警线,D:\代码库\saafweb\src\page\service\ims\PriceWarning\pages\priceWarningModifyPage.vue
触发规则,触发规则,触发规则,D:\代码库\saafweb\src\page\service\ims\PriceWarning\pages\priceWarningModifyPage.vue
监控时间段：,缺少翻译,缺少翻译,D:\代码库\saafweb\src\page\service\ims\PriceWarning\pages\priceWarningModifyPage.vue
取消,缺少翻译,缺少翻译,D:\代码库\saafweb\src\page\service\ims\PriceWarning\pages\priceWarningModifyPage.vue
确定,确定,确定,D:\代码库\saafweb\src\page\service\ims\PriceWarning\pages\priceWarningModifyPage.vue
必填项,必填项,必填项,D:\代码库\saafweb\src\page\service\ims\PriceWarning\pages\priceWarningModifyPage.vue
formDetail,Form detail,单据详情,D:\代码库\saafweb\src\page\service\ims\product\ImsGiftOnShelvesHeaderDetail.vue
onShelvesOrderNumber,onShelvesOrderNumber,申请单号,D:\代码库\saafweb\src\page\service\ims\product\ImsGiftOnShelvesHeaderDetail.vue
auditStatus,auditStatus,单据状态,D:\代码库\saafweb\src\page\service\ims\product\ImsGiftOnShelvesHeaderDetail.vue
createdBy,createdBy,创建人,D:\代码库\saafweb\src\page\service\ims\product\ImsGiftOnShelvesHeaderDetail.vue
creationDate,creationDate,创建时间,D:\代码库\saafweb\src\page\service\ims\product\ImsGiftOnShelvesHeaderDetail.vue
manageType,manageType,渠道分类,D:\代码库\saafweb\src\page\service\ims\product\ImsGiftOnShelvesHeaderDetail.vue
imsGiftOnShelvesLine,imsGiftOnShelvesLine,赠品信息,D:\代码库\saafweb\src\page\service\ims\product\ImsGiftOnShelvesHeaderDetail.vue
lineInfo,lineInfo,行信息,D:\代码库\saafweb\src\page\service\ims\product\ImsGiftOnShelvesHeaderDetail.vue
deleteLine,delete line,删除行,D:\代码库\saafweb\src\page\service\ims\product\ImsGiftOnShelvesHeaderDetail.vue
addLine,add line,新增行,D:\代码库\saafweb\src\page\service\ims\product\ImsGiftOnShelvesHeaderDetail.vue
saveLine,save line,保存行,D:\代码库\saafweb\src\page\service\ims\product\ImsGiftOnShelvesHeaderDetail.vue
importLine,importLine,导入,D:\代码库\saafweb\src\page\service\ims\product\ImsGiftOnShelvesHeaderDetail.vue
imsGiftOnShelvesAttachmentLine,imsvOnShelvesAttachmentLine,附件,D:\代码库\saafweb\src\page\service\ims\product\ImsGiftOnShelvesHeaderDetail.vue
approvalHistory,Approval history,审批历史,D:\代码库\saafweb\src\page\service\ims\product\ImsGiftOnShelvesHeaderDetail.vue
flowChart,flow chart,流程图,D:\代码库\saafweb\src\page\service\ims\product\ImsGiftOnShelvesHeaderDetail.vue
required,Required,必填项,D:\代码库\saafweb\src\page\service\ims\product\ImsGiftOnShelvesHeaderDetail.vue
productSapId,productSapId,产品SAP ID,D:\代码库\saafweb\src\page\service\ims\product\ImsGiftOnShelvesHeaderDetail.vue
productSku,productSku,产品SKU,D:\代码库\saafweb\src\page\service\ims\product\ImsGiftOnShelvesHeaderDetail.vue
productName,productName,产品名称,D:\代码库\saafweb\src\page\service\ims\product\ImsGiftOnShelvesHeaderDetail.vue
productDescCn,productDescCn,物料描述,D:\代码库\saafweb\src\page\service\ims\product\ImsGiftOnShelvesHeaderDetail.vue
